gender,age,yearsmarried,children,religiousness,education,occupation,rating
female,0.36777536832875907,0.46549390295916915,yes,0.7455138812228208,0.7204852117048386,0.6660122539470115,0.7443859198512077
female,0.11552287340199613,0.09735631921108853,no,0.2534219184060419,0.6341674156482984,0.671568338237297,0.9885138479740725
female,0.12100135053248345,0.09877420137453095,no,0.5017706480517281,0.45337931244044793,0.011495117800653432,0.9951680722657701
male,0.2398266122620451,0.2653269621274266,no,0.004664455379602334,0.9950584926258044,0.6700425079610516,0.7490554186562153
male,0.870154500954768,0.9895814177517201,no,0.7441105735634806,0.27766284585802126,0.17356711506445693,0.7504892116019932
male,0.1142439954496009,0.04633212434582043,no,0.25554338394203124,0.7224122145351626,0.8302214450118239,0.4987494869571503
female,0.12049927610985095,0.10073838478881923,no,0.25497644496759986,0.6362941900728118,0.6688873814211487,0.9918598391419597
female,0.1133232843587057,0.052365875198822597,no,0.25594650295446575,0.4492906136428547,0.012199829594776529,0.9944484871522414
female,0.11698038233943969,0.049578181535438776,no,0.2551662020706271,0.6303071983487216,0.6646315252570129,0.9901648109948913
male,0.8723714027690199,0.9981999054064755,yes,0.7436639777450971,0.6331616990683153,0.6719707425487125,0.9921791532362043
female,0.11318445666016791,0.09971833281613336,yes,0.25341001196310586,0.4539835898921103,0.6632708334079088,0.9911885028835978
male,0.6165157697346277,0.9868137923591588,yes,0.25387694523813276,0.7250873592832285,0.3334594769220963,0.9922454084737751
female,0.11410357648598307,0.05633368208667046,no,0.7434218259339745,0.6351032259703986,0.008319782556488159,0.9935209132042673
female,0.11458365749739968,0.2690058254485574,yes,0.7460050444932436,0.4558397717055531,0.6668496537781717,0.9939967157049407
male,0.11811910718963509,0.2677979244791886,no,0.25432800227729735,0.8099946737524437,0.6640590906260068,0.9960564833254313
female,0.11523298183704883,0.10125882180263626,no,0.4922164626985642,0.6342407462071278,0.6699164984662873,0.9995618275142086
male,0.24219621460703794,0.259375313927771,yes,0.5025973512542755,0.6389230794272138,0.50742726992386,0.9931983245845863
male,0.6168346775279931,0.09169002551396303,no,0.9894973391734393,0.9954031415578903,0.8313540772749856,0.9924460547943532
female,0.6154358364623862,0.9897863938829793,yes,0.7459634773699163,0.7242750938354681,0.8371882853119739,0.993196942449202
male,0.2415381873341948,0.2676553732834431,yes,0.5024314265063752,0.6336185418993452,0.6680828755950932,0.9932318348536553
male,0.11496514208157932,0.10257452462699042,no,0.747695947197812,0.45576400028502584,0.5017783217416586,0.9925977976307654
male,0.11912251036051918,0.10215544133349415,no,0.9923545729253292,0.45249544407896014,0.00921974723498073,0.7433360807108309
female,0.2462602152629942,0.26879266931175944,yes,0.5039759531231087,0.8136147583246853,0.504043661461295,0.9954909886091685
male,0.49140487869236443,0.9918116952113737,yes,0.745516385265369,0.45385286107343137,0.3409722654862974,0.2543615334826036
female,0.11786364082111239,0.1004639073103468,no,0.24927168299197214,0.451884453696491,0.671902489821681,0.7489847831403569
female,0.3651109626034214,0.990018298431681,yes,0.5037074269418796,0.4488272239299569,0.6664756775720948,0.5028592172134585
female,0.0028110113027655093,0.6562208202134338,no,0.7484462033887741,0.45404721463911013,0.5011599045103063,0.9940547508506812
female,0.11800392560992973,0.013912681180590962,no,0.2531184808471263,0.4542625724154943,0.4997386830203925,0.9921043252602701
male,0.6186089884074764,0.9961023345104241,yes,0.7427084084980421,0.72357537453301,0.657309465132656,0.49994741977663465
male,0.4951673039833074,0.2678634362049421,yes,0.006633601247895499,0.8099291880139932,0.6631358328812883,0.7472907522738783
female,0.3649082261949103,0.10011589210002585,yes,0.2527937198844803,0.8177145406266304,0.5044562277062444,0.7439444554307624
male,0.49254618445723747,0.9964055345980513,yes,0.7440871021064231,0.8116041126107687,0.673831678110395,0.5014246827987243
female,0.11601224208827349,0.10538825333381438,no,0.7463806075799696,0.45843067185476927,0.6688869542929401,0.752605541445502
female,0.36907558702614446,0.9951230944943893,yes,0.7446818603211727,0.2780184580625442,0.008696559098927109,0.9943402313931595
male,0.11524395692180761,0.26939414991758837,yes,0.746174075412451,0.6383254987411784,0.6627677159848437,0.9938501937765087
male,0.2455965076354389,0.26804595537105,no,0.9872929419837956,0.725453260483576,0.17337377598808523,0.9951179201139437
male,0.4906634027950571,0.9999999999999999,yes,0.9965990480811971,0.8163015589421514,0.8293532283206256,0.9974155434698526
male,0.2444745083587036,0.02669345456646458,yes,0.7468196544359903,0.9915402346725071,0.6613848428922386,0.7469528273918515
male,0.3666446321268258,0.656456392029954,yes,0.9878484251044689,0.8131468896939886,0.8310185781126738,0.7479200641745709
male,0.11429416977808576,0.001021491073142353,no,0.007184070740214432,0.6398680728736457,0.3327694137173515,0.9935376339633781
female,0.1129408014061723,0.09917822719556663,no,0.0062613274608124825,0.4520689908040705,0.013763984418367209,0.9984981192166538
female,0.3656729092331777,0.6691488798405614,yes,0.007616100721075297,0.8132881612480192,0.013095694749788389,0.7488020767849235
female,0.24041811491786896,0.4645973816404665,yes,0.4992412376504419,0.27580804416238336,0.01113639974715358,0.25083862324728656
female,0.23808517985412164,0.09510107570920039,no,0.5006820704756474,0.8099050873253724,0.6692241809306496,0.2510091119807345
male,0.6151812754992101,0.9899006336833995,yes,0.25306122160189715,0.9932221219640234,0.8258452462736926,0.7441725356380804
female,0.7427925102134569,0.9931487251691479,yes,0.7477525644777163,0.7258181298217086,0.6737440000757194,0.9987815559201718
female,0.114238831083955,0.09863901507315309,yes,0.5023605472769156,0.6373290802572118,0.6682985637836046,0.9985622309327131
male,0.11864205476674067,0.09758285470230817,no,0.7491785673293104,0.7245745358962132,0.8337410451460414,0.9947339743597092
female,0.7456551467067896,0.9898870515310513,yes,0.9914106685822127,0.27766032403518404,0.6665691720064015,0.7422749364375185
male,0.24641653551616477,0.10140376289131459,no,0.7449103553496484,0.636895500843945,0.6651850944517568,0.9919062073271219
male,0.6180698480784692,0.26308019556058065,yes,0.7425985116525311,0.8100358981211744,0.6626804630656893,0.995400798796251
female,0.2404446380996313,0.46298970735085854,yes,0.4975641891670869,0.8146526509671328,0.6686693113181007,0.9928437365584344
male,0.24345633924564086,0.0984899212841853,no,0.9916964940764691,0.9953690280826017,0.6635490377797505,0.2539493937017545
male,0.4896731385382304,0.9989647171766253,yes,0.7468112324851368,0.45522870049771447,0.4998599097634201,0.5006114644309172
female,0.24179886572824166,0.4614690160264687,yes,0.7433279523327155,0.4522122963459485,0.004824499126016013,0.7448024296015638
male,0.24130643253476552,0.257985551004976,yes,0.499660266492832,0.6326713844942284,0.3378006243200109,0.9900450945805699
female,0.24795282122631052,0.4639806649212683,yes,0.7473491552519033,0.45643226855690466,0.0054248379735572505,0.9920834222475468
female,0.1167236166839169,0.050410857749401614,no,0.008896731789328483,0.44804450229898274,0.49869062405220166,0.9945429908365835
female,0.11316676108931506,0.021676095845032415,no,0.9907953102039168,0.4552259019401399,0.5035080736796863,0.9927344309217454
male,0.11514563591606991,0.10251805564551252,yes,0.009805395234198933,0.4577712877809721,0.33624631288405354,0.9923035473753203
female,0.8713416628783845,0.9889855353410401,yes,0.9901708792634777,0.27540370397698277,0.012199120004964037,0.5006081009220211
male,0.4909148507900169,0.9980998124727032,yes,0.4995730676878257,0.996759085155899,0.8317835407803459,0.7494414457089771
male,0.2341951667780922,0.2662799998980733,yes,0.7464466899285847,0.4523528434404418,0.6668949057641825,0.992697236764849
female,0.48921127341878273,0.9950375812344585,yes,0.7429260801312237,0.6354407309293151,0.5048044849412987,0.7472213551256623
male,0.3702780705660414,0.4586590638980793,no,0.25060858869402713,0.9892555496453799,0.6703998866290505,0.7462102444529866
male,0.49526881697372477,0.6576522518527308,yes,0.4918197210582461,0.9948767770793072,0.8318327252054233,0.742170006721478
female,0.23908330580393083,0.4599632215243361,yes,0.7441375253861683,0.27593141398526155,0.16929488646513385,0.746098013012056
male,0.24303137357280785,0.09644641972978787,no,0.006412872864643426,0.8114485285460113,0.6646852294203103,0.9905309579682595
male,0.6166629827115422,0.9983062349678639,yes,0.4954102035894107,0.8195768758857489,0.8295590275585707,0.25404094890866974
female,0.3657707263064767,0.9857331274071093,yes,0.7447187544042686,0.6336498631579957,0.007875113740083123,0.24807624132156852
female,0.3684854343684421,0.9967454785537591,yes,0.9916284974148261,0.6361364831832725,0.6687832584792057,0.5018075851497115
male,0.491240850643393,0.9923456524331252,yes,0.7479690823808045,0.7231815650703945,0.6681392462561712,0.4986435070372402
male,0.6150377023051266,0.9880381304444434,yes,0.4964964316724654,0.4539439080376888,0.3383794757137659,0.7485996510263493
male,0.36745938135277884,0.2670278939681358,yes,0.2522652782184899,0.6372762603017985,0.6638562241969859,0.9931939417231332
male,0.7451677320509615,0.9909549677797247,yes,0.9923033760493162,0.7260651667656157,0.8334695294977175,0.7467844675228241
male,0.11439978418830604,0.04478830211190967,no,0.7430979469913604,0.8144101768607326,0.8305905530393495,0.9913814071136913
female,0.49172632351103956,0.9942187302180623,yes,0.7430907021172067,0.7243998201798236,0.8303989007139504,0.9899308832108373
female,0.12011943289157484,0.029262297035314532,no,0.011738878475448383,0.7265889973456718,0.8293011662622551,0.7447929647484319
female,0.4928914204002995,0.9904647311248006,yes,0.9904153333334232,0.9910197998425447,0.8280357415135119,0.7445260678792367
female,0.3636296099630691,0.6543154574088692,yes,0.9930395748959789,0.4575809766260275,0.6618425144261718,0.9940863441816183
female,0.4889500820032177,0.9915375506390002,yes,0.7483495057336267,0.45598116684462253,0.664200515065745,0.7465591847729622
female,0.24527450731118056,0.26565327409586165,yes,0.2490675644424967,0.6324153178737295,0.003983648521157568,0.7491229743933461
male,0.3669737131787301,0.4684872929943952,yes,0.7437097797800548,0.7211102615022149,0.6622919862633597,0.9953852462616117
male,0.49240180168442843,0.9922818995926872,no,0.7437711669400134,0.45734053020220156,0.6666317194033005,0.4927575891144826
female,0.23975202370945498,0.05453175333597977,no,0.2516516874776801,0.7275373753494161,0.6612427278081187,0.49967032084308843
female,0.3646553155662962,0.46350172671903783,yes,0.2527628857311933,0.809240570042566,0.6599572504890261,0.9931213885133099
female,0.24002418088212868,0.027416478574519267,no,0.008511265370458626,0.6320526986865385,0.3369914286327492,0.742357161986053
male,0.36450899475582627,0.2627665647864052,yes,0.2486684650590066,0.6272222535964815,0.6611798439671105,0.9974979332191296
male,0.3625312093669783,0.010967925198571524,yes,0.251526795079971,0.8120295724225675,0.6639139336566922,0.25347068300700615
male,0.11478538591845117,0.09966104810582868,no,0.7448510157152295,0.6334801130959331,0.6721001219362851,0.7462632888910157
male,0.8685878972525349,0.9820818140203862,yes,0.99394393630591,0.7245968146421466,0.005929255300341246,0.005296215302311946
female,0.36808520267355155,0.9869987327947238,yes,0.010046579127136829,0.2736814027365029,0.005554974157023718,0.7470122392476986
male,0.49483563633491795,0.9863789175527599,yes,0.5011068167087737,0.7258882708561936,0.6705017428976284,0.9941773011342299
female,0.3660710568378475,0.6592182405187003,yes,0.9874892811959083,0.45287166668369006,0.5052062507152585,0.9941519818800069
female,0.6168984397770783,0.9957085875161064,yes,0.49509082265059956,0.8095160963874246,0.005729793032723501,0.7515386205987669
male,0.6192374777101035,0.9920865681044685,yes,0.7471301186667796,0.8165085775936078,0.8326684710727886,0.9927942039582489
female,0.11981418619263567,0.00960688695731583,no,0.7425286574491524,0.2770321205276638,0.49979582207272033,0.9922963268561265
male,0.36572519757774075,0.26240291451239933,yes,0.24429722682572633,0.8114837904160641,0.6649997986667563,0.49327829302949905
female,0.36675919542722674,0.9893441586196527,yes,0.5013742456276942,0.6350705353093151,0.009622594340821938,0.9919900878360393
female,0.11567152239049444,0.26591154170906917,yes,0.4999196211580239,0.45327318463008015,0.014519734790117478,0.9946825423843149
female,0.49259881635635444,0.9922584542658924,yes,0.7464944016197341,0.8158171950265667,0.8294283618819595,0.7464381054783085
female,0.3711218866251656,0.2655362802974782,yes,0.9913077763858161,0.8143253414285092,0.8354299960340735,0.4992844823441634
female,0.2366138829415067,0.26713564464374867,no,0.5028353268443239,0.7257039051161576,0.6652940193155269,0.9952340280962484
female,0.11613322432740131,0.09775302949639023,no,0.2520947499089189,0.8185011121737769,0.6637882440925936,0.9919665179100656
female,0.1127915232934264,0.04869983278765118,no,0.5022661130382206,0.6328292686587969,0.009094958562480493,0.9960828723321806
male,0.49372732456772767,0.9948719257682077,yes,0.7455629081961694,0.9930364668969358,0.8332985518826619,0.4964214808462623
female,0.2413288884623777,0.6695447030116162,yes,0.7485500908560248,0.6312708848013584,0.009031618242190342,0.5029833280967968
female,0.24654266306805178,0.2620583735042709,yes,0.5010749243780259,0.812839664963136,0.6664536355200368,0.9924093713600262
female,0.2384728160812774,0.2680199342634772,no,0.248033710633738,0.7233274918198649,0.5010185057982632,0.9950331009944324
female,0.4927332929046813,0.9912499365934195,yes,0.25619644327554847,0.45574803340631087,0.009854470512480534,0.49692118734027685
female,0.24251072276594615,0.10186180347073963,yes,0.2538626198015773,0.6357087416419847,0.8364739380776411,0.7520226523001277
female,0.23880690814590372,0.2634967668476605,yes,0.745029798930554,0.2736161848416334,0.008106369963357174,0.991606079593593
male,0.11716319850494755,0.09030066726486796,no,0.750556281749475,0.4528008037647535,0.6697427630933177,0.9883920939164004
male,0.36718653323718714,0.46066114952453185,yes,0.006067773774235036,0.8149291947664292,0.8319454565087264,0.7414843707113441
female,0.370242301177987,0.6613958058512499,yes,0.2585520650913088,0.45330129857619106,0.6689248695906126,0.9934334526482358
female,0.37012801517591115,0.659335800297481,yes,0.25535192324785383,0.634419650083027,0.6682342626858163,0.7489173167161274
female,0.11670488918022676,0.09727841571205778,no,0.2537829664495832,0.6341420167680865,0.00558256934587173,0.7486527640015961
male,0.23936769570780397,0.26264596251726424,no,0.25205851585298855,0.8154535132964424,0.8293172965682947,0.5006871371651302
male,0.6174122844735519,0.9936607596131996,yes,0.7457269605147672,0.9915796109519934,0.827203941766008,0.5014231424635389
female,0.4902403296539561,0.9978566738180115,no,0.25170357880410577,0.45821305371077203,0.01365707292001725,0.5019134918623975
female,0.3683602676365964,0.993015639623255,yes,0.7464938136798271,0.4525006918415937,0.3422300946964835,0.7484019996197175
female,0.36742620875867743,0.4523895745452102,yes,0.49833727207419665,0.6366353523987567,0.016598405699058738,0.994703505012061
female,0.36853759183953266,0.4626098404143945,yes,0.7471751504862213,0.7237146431837018,0.665359610561707,0.9967466348575436
male,0.4973422522361311,0.6561494363020433,yes,0.9938223151285209,0.9913820672976108,0.995426838727665,0.7463772086489717
female,0.7441343807945129,0.9942049527942377,yes,0.4998500473411851,0.631517037938462,0.6666276609149023,0.744550788664625
female,0.24199096038455864,0.46177376345800175,yes,0.2576342015410469,0.8125933454589396,0.005537894804700183,0.9948512034057067
male,0.49260598134224126,0.9901006166138029,yes,0.9941818171303455,0.9929894734508884,0.6659374769881801,0.7453288922992916
female,0.49567719049085773,0.9939310942049039,yes,0.7448735752963795,0.6324326110866534,0.012853091243099468,0.9962508927779639
male,0.11803271572442314,0.2605156014352399,no,0.009528502950678364,0.8110832797686962,0.669676486596677,0.7499968487802939
female,0.11480341184119863,0.1034297893976933,no,0.5009204231601422,0.6332411732315795,0.6666132724382,0.5001676366709278
female,0.36851569210165497,0.6583315565280413,yes,0.4970958329939843,0.44972899075847117,0.013895056286845342,0.9920213635539539
male,0.363369087983277,0.10235898643412598,no,0.2521376175646932,0.9926630867690305,0.9933264682147027,0.4954427091094525
female,0.36919581307811306,0.266456780307924,yes,0.2529216872918145,0.4536456263642945,0.006333010787494847,0.993689909361084
female,0.4888126795276742,0.9909169245079907,yes,0.2542591614609514,0.6365640997877606,0.008584078071450119,0.7450107150544485
male,0.366082953883391,0.6613878718870113,yes,0.9899750134147188,0.9946372119915319,0.8362294840963226,0.9943512421014375
female,0.11252989690227994,0.1045214655434995,no,0.2503238799952876,0.7223064751780828,0.6677500156468117,0.7430301822072107
male,0.11333951547488813,0.09917933624979461,no,0.4979867717985903,0.8130609744194404,0.5019814437314956,0.9934968512240461
female,0.11821012804016923,0.09998248228245137,no,0.2539951734152479,0.4565571004708382,0.5035755279569267,0.993103472158569
female,0.1146433743895014,0.26584510712376325,yes,0.7465136407536971,0.4516818154598481,0.3404174034473912,0.7500836964331214
male,0.1184619138418333,0.09830473824301265,yes,0.5011520770418237,0.6313942791254861,0.33981380198258143,0.99935059401145
female,0.2456266562792409,0.4645330734609557,yes,0.25154205464614765,0.6308845134347834,0.1721103352567958,0.9934527625185834
female,0.24375439666676407,0.4627727412099944,yes,0.7524347189207494,0.7234043545059998,0.00280014863062944,0.7463082602203772
female,0.24465242976191165,0.46066082122005103,yes,0.2530911417444508,0.27652684399036365,0.6594264720292257,0.008263606386690076
female,0.2472949418822213,0.10332335285902962,no,0.25302472622026906,0.6363236878223144,0.33490496449868257,0.9888156296904718
female,0.49569327946697544,0.9863191457497972,no,0.7416048405874174,0.2737909439305779,0.5052839398402598,0.25378279807386983
male,0.11778959071888112,0.0013087396801596224,no,0.9964032311107581,0.6327322407439846,0.5011232522228277,0.7448150804641036
male,0.489501517853383,0.9901341367669861,yes,0.989936521033013,0.9910758551849268,0.8293304096349442,0.9938009742287162
male,0.6166690631744172,0.6680927130050848,yes,0.7442133671339299,0.8132486075030083,0.8297615068145859,0.7457388415252426
female,0.23961246471297953,0.09415115338365738,no,0.2525116175730322,0.7252504137263833,0.3408125115325855,0.24929288964602409
female,0.11752081221499361,0.10293369488738016,no,0.49976489259058177,0.7233951925163895,0.6649868772301383,0.9942858100728948
female,0.11326174255411853,0.09679037188976261,no,0.25067943742218735,0.6318103380323963,0.6639178995991128,0.9937037289186748
male,0.11473821175086057,0.05208743795332128,yes,0.5019714065011753,0.45803455501706436,0.1729162784727521,0.7497961326262943
male,0.746434127386354,0.9926223089369278,yes,0.7476509669345734,0.7252935592311622,0.8358201135143415,0.9930377745112948
female,0.618879193491342,0.9877341307661179,yes,0.4985629522220135,0.8138566607865299,0.8301132068001456,0.7465429579406722
female,0.24346678777949154,0.2617810275776936,no,0.49913921761433133,0.6337822935064592,0.6684644169819025,0.748147352231008
male,0.23867463401369965,0.2597166832717196,no,0.49834269452365787,0.9928375052736054,0.8286099207662141,0.5031296085485775
female,0.4930170640559363,0.990649663243375,yes,0.7477772302082003,0.8122518459397667,0.6671908905311782,0.49864221531334246
female,0.11834182037402913,0.0,no,0.2518517731359785,0.6343470718783606,0.8299035254146184,0.49933393527787245
female,0.36794979412737366,0.9886645702331601,yes,0.7417051679619254,0.27567905691231775,0.33907046857735695,0.7411131397510502
female,0.24059290952341456,0.4590325736135357,yes,0.2548564275285833,0.6328756661508175,0.006466302381644862,0.253836518664292
male,0.3670758445145165,0.09712744952497152,no,0.2532691036229622,0.8143952324255801,0.8332954346048267,0.9892493961488291
female,0.11552162511693881,0.048542564761456464,no,0.996865628847026,0.8134312337131875,0.005564672550531613,0.993589666050388
female,0.24299583789339324,0.46502755804747137,yes,0.2517170417635658,0.27364709174795365,0.0069301006403072185,0.2572067422109644
female,0.2426531124613855,0.4611406996760594,yes,0.25090742609111094,0.4556181061722697,0.4982402616803392,0.2501652605951171
female,0.366432776154964,0.9906984846661104,yes,0.49929871603790743,0.8137973148643547,0.6627727486140218,0.7439926070454015
female,0.11600902043721589,0.263345714019159,no,0.4953219296242639,0.45140087459008926,0.010657296983038023,0.7495533519646045
male,0.49331196716039355,0.9883736239169667,no,0.7468422039162628,0.9950831395870399,0.8249497385119566,0.9931779680295492
female,0.3685828138357318,0.6606757735624914,yes,0.7442570045322076,0.4569027528405527,0.014172962312029413,0.7450674183431272
female,0.3641303502790119,0.9937025549201124,yes,0.9969901935654609,0.8116910317955193,0.8264557821525713,0.7505487776043189
male,0.36734885630650854,0.2662406335387758,no,0.007942185705842097,0.991545050717535,0.8303114908911898,0.9947916098832434
female,0.24202363747240935,0.45818968819634065,yes,0.7434531484896866,0.8101218943988946,0.8304011860698105,0.9938728636998528
male,0.2423774601073953,0.4611438993952115,no,0.7471815361892352,0.27098658510921614,0.5054343657305492,0.49804312524854527
female,0.7413202916524526,0.9932473422946533,yes,0.5030788001796862,0.7241851867448124,0.8296667940482817,0.9955194345607967
female,0.4909970215088179,0.9912170203426516,yes,0.49399691396736267,0.4500403659532821,0.012209450849391706,0.749877496526637
female,0.1161641140217991,0.26438773868914117,no,0.49706689941655235,0.003021088679640682,0.012041855454042155,0.7433829418349789
male,0.86976768508774,0.9933739337606784,yes,0.745309476896066,0.45383413406912143,0.8326876352246854,0.2532390467761794
female,0.1190863755277552,0.00861122592287603,no,0.7429720562625619,0.4512804806321411,0.5036391115559387,0.9978684397172082
female,0.23886783526027816,0.26992012706869356,no,0.7461953539608902,0.45517094827406446,0.6656972089142646,0.7450773906552903
female,0.11710125829474766,0.2690301944515187,no,0.742900108162833,0.7193238230582699,0.6656017740595643,0.9929089989341595
male,0.6198986270747604,0.9896532491738518,yes,0.7437095019291997,0.9935114779611711,0.8408929475108401,0.49712586316011115
female,0.3654602700157504,0.2603176316393845,yes,0.5026814121068517,0.7204038398180439,0.6691477549573154,0.4987835025386969
male,0.11885494799210133,0.05265987523181903,no,0.2507843569617637,0.451749109832839,0.5037124072588098,0.5045325928938968
female,0.7474064811292835,0.9968938994133314,yes,0.2535875122044158,0.4544499111051836,0.6679364100323985,0.9905483293354502
female,0.0019737597949284202,0.05307147010890467,no,0.2489003652689393,0.8168629299059291,0.6688612029009111,0.7482707742363308
male,0.24053339979346172,0.2589206493962595,no,0.7436502101332567,0.8147379608217964,0.8293153367849929,0.7478542077734007
male,0.4915075426254664,0.6573106071882502,yes,0.2489357050383663,0.8140592246974154,0.8310119059382005,0.7478763298000772
male,0.23989446332785264,0.6558013055347334,yes,0.7432993170823857,0.9931236355677617,0.8307826371732286,0.7447476547867284
female,0.2417696396919728,0.4687346111060201,yes,0.7463760537763666,0.7221150982065516,0.010642269520902775,0.7464498970404723
male,0.24360368135630467,0.46768070661421285,yes,0.2532405563089948,0.9912458604469399,0.6669682070296602,0.7439420409384951
female,0.24171425246217831,0.6578151483707165,yes,0.2492602204040882,0.636434489359269,0.00797306728451741,0.9905273160545252
male,0.11861854860709703,0.05150287890756746,no,0.4962097879138624,0.7245702581566953,0.5039429019945803,0.9901534419304658
female,0.2381221993693829,0.2668340924228552,yes,0.25039949194600286,0.8143138566225598,0.8328290880803724,0.008949343009774513
male,0.24117213084950745,0.09244061473116105,yes,0.7465322979419082,0.8155700820255496,0.828815806408155,0.9902928145115186
female,0.11215020074660537,0.2612875033637181,yes,0.007550953677656597,0.45532748886385344,0.664428154775433,0.7480331640252553
female,0.11583900865320279,0.024902675392841734,no,0.744706892692466,0.45805546328959434,0.6654884992694677,0.9891897238556839
male,0.6142629332112148,0.9911936439025314,yes,0.7458781275895018,0.9934564925088656,0.5034731831245293,0.993636738030454
female,0.24144072766465013,0.4581139265123671,yes,0.7403444874041153,0.4533003222987859,0.3401676625397602,0.25329303466110287
female,0.36846883773538414,0.09917593058416412,no,0.25119975480085466,0.7225296553278964,0.6666760373535987,0.9912224212120955
male,0.49109897023995025,0.9947121100046926,yes,0.7476114747471451,0.9890082674748726,0.8343841322483021,0.9978554586971433
female,0.24283682038457316,0.2606201199489423,yes,0.7438300986589256,0.2768407531290018,0.014287123059046003,0.9949119744475377
male,0.36258217893165473,0.9888938665518616,yes,0.49461093271446843,0.4549124653811194,0.8278570163644234,0.5052851943604888
male,0.3661220335055047,0.661192500928638,yes,0.4940110172914298,0.4547981408167212,0.6673728938282182,0.9860846424063876
female,0.24123038209816622,0.45892359564416524,yes,0.25079648419251666,0.4525086591451559,0.012070275989350732,0.25354903243293364
female,0.11715654763034405,0.4599794708613878,yes,0.0073747750209083585,0.45125140853615187,0.33997953188252733,0.993681953359947
female,0.492894222034678,0.46340036054499234,no,0.7470029609042508,0.8162995399791775,0.6671464146863981,0.999088960225534
male,0.11535987677038023,0.2681671482817631,yes,0.7454113569501087,0.45368744731342225,0.8292101644127373,0.7435113489956127
male,0.36760301406552026,0.6607556633466436,yes,0.7528336016188724,0.9930916261592422,0.5019030325114916,0.9903723123903698
male,0.24513065087934688,0.09804336576737123,yes,0.24976389696834342,0.6324065847204554,0.1780858919374435,0.7433487660265252
male,0.2407383607361296,0.25686810428512136,no,0.25121101541962976,0.8162650257251916,0.5073981567362271,0.9917569030928388
male,0.6134584805905854,0.9971298828482965,yes,0.24899322716280128,0.9885556726556277,0.8270014098265813,0.7468800147594354
male,0.36040553257266145,0.2637768983822359,yes,0.009635683113648152,0.8133602521023342,0.829213831314005,0.7455279955655196
male,0.36426406990565113,0.9907638502332586,yes,0.7421429975813576,0.8118783409086265,0.010331405594397547,0.7468105226339561
male,0.8679920269103909,0.4616557844225608,yes,0.24927095710468447,0.9944638861106863,0.8252231212943911,0.24857742570334002
male,0.11188118020118593,0.10184198617614307,no,0.24746263287456552,0.8144127477805805,0.6662389701734333,0.49794813199096394
female,0.24465604691271908,0.2643822703587224,yes,0.5010129315779843,0.7269800853195554,0.6682947022152422,0.7505304328588196
female,0.8692891779219494,0.9924759859586343,yes,0.7460874180357102,0.45422462548313436,0.011384322168112693,0.5023528698100574
male,0.36806512691573917,0.9908743211840247,yes,0.00614409285548953,0.6329079780344027,0.6644784178735975,0.9913590150955023
female,0.23992621992702584,0.26450446297836233,no,0.7406201767094946,0.8148544656791576,0.6680644480911062,0.7396476069168911
male,0.3671618935772996,0.25887452869575756,yes,0.2522461374772027,0.6360929119370615,0.8306402907519717,0.7453272456685527
female,0.24118271719059375,0.10189089837573496,no,0.25341999691381323,0.817679026682349,0.8345528842506401,0.9954660657608305
female,0.23998105436845213,0.2584367277616069,yes,0.005468027244882434,0.6358092473612551,0.6686005839170038,0.9982852890750136
male,0.2404653453479378,0.2674721253140735,yes,0.7457559359523697,0.4527322464592498,0.6652323437633172,0.749013701126686
