gender,age,yearsmarried,children,religiousness,education,occupation,rating
male,0.2410802035803904,0.09810763189355212,no,0.7486434097616821,0.6393535532078872,0.6651665124384291,0.9963015720105162
male,0.6170882457866599,0.2635316813807182,yes,0.742048370817132,0.8102633723145917,0.6669615327031926,0.9897092178254103
female,0.24034043874538258,0.4621635765301766,yes,0.5066494144364189,0.814397487866363,0.6665717881129245,0.9899351294526104
male,0.2420019870651443,0.09103309831917548,no,0.9874555683519566,0.9962090254433736,0.6650470294474581,0.24361488668669304
male,0.49022725102000597,0.9915118814726739,no,0.7493578474583836,0.45382821932630135,0.500025835588071,0.49595968270706237
female,0.2402776914824396,0.45901068973298204,yes,0.7491407696413878,0.45637026301604433,0.005848372839315219,0.7471339385130829
male,0.2402522127173098,0.26970205357551347,yes,0.5051898910760843,0.6330802840531794,0.3336132538110024,0.9935430310446225
female,0.24047910393212046,0.4629208298293258,yes,0.7502984380802907,0.45657361374402095,0.00732376098089213,0.9933652615892832
female,0.11494471145339291,0.04567844084108161,no,0.015470137487050922,0.45494704198816793,0.5006065504260806,0.9933715514348957
female,0.11761025676315051,0.03025339261005794,no,0.9932287782067417,0.4535411776458541,0.4978285631247318,0.9903359249643509
female,0.11355075397562897,0.09764895509633957,yes,0.01605744418199198,0.4515687924056374,0.3296096829230232,0.9883947231277859
female,0.8671132331731878,0.9944333244517028,yes,0.9923922606480677,0.27406347878082327,0.009689848438008936,0.500703578843361
female,0.4895790907957991,0.9909815636640583,yes,0.502964938777551,0.9948739051301633,0.8307516647845197,0.7462929576707615
male,0.24380359173600452,0.25866700218307104,yes,0.7533014108055213,0.45558350391333435,0.6624238396744212,0.9966445295130246
female,0.4937198266754259,0.9856501513880787,yes,0.7548008341336109,0.6351869462270282,0.5016207036075744,0.750723615401925
male,0.36396070525859314,0.46197750902576273,yes,0.25279392033320924,0.9986572100103902,0.6606429413671873,0.7453845079980547
male,0.49187879917930555,0.6598735527558907,yes,0.49965601141748306,0.9969136583102748,0.8298548528812985,0.7444658480162305
female,0.24316522283588926,0.46928471078212386,yes,0.7453034229015453,0.2752165805133394,0.164524304924571,0.7492832125807316
male,0.23907519143938682,0.09623539809789237,yes,0.008500679025641056,0.816254395175653,0.6700841768138553,0.992210205732371
male,0.6227554208913771,0.9950366785592913,yes,0.502260973877052,0.8149304092097288,0.8298689765608271,0.2500690211618146
female,0.3675105872701582,0.9911916300730764,yes,0.7499682972589016,0.6328412597057232,0.007615195080050152,0.24359100829919575
female,0.36776023493098686,0.9923422001248836,yes,0.9910104143668745,0.6335800624087055,0.666641624051776,0.4982629661593787
male,0.49129773762918216,0.9915592802635388,yes,0.7491602894793199,0.7315418812897599,0.666932294635958,0.4923511913431411
female,0.6206445025666109,0.9870994897997478,yes,0.5011194217922985,0.45084180266311347,0.33620348610683526,0.7432439812476856
male,0.36467380412329786,0.2672730726330223,yes,0.25715729847272584,0.6383695590996176,0.6669680855916006,0.989267477276248
male,0.7417735875930981,0.9891363447917557,yes,0.9902534720647116,0.7280318393759558,0.828250403524764,0.7384681526383869
male,0.11256364060975399,0.053991891445115715,no,0.7478247456850289,0.8151929149010569,0.831605853689494,0.9941615034084568
female,0.49014123883973837,0.9975481603051325,yes,0.7486031890011714,0.7230678908522051,0.826483606237914,0.9988126542344722
female,0.1141497913156374,0.029574367585992377,no,0.009904534149949629,0.7253527565778622,0.8296740840024129,0.7481032132410218
male,0.48928012472161686,0.9954722467034705,yes,0.9926370766819088,0.9954717887148293,0.8351447843202184,0.7430401180964958
female,0.36681566971045143,0.6629974334634556,yes,0.9963888740007611,0.4539973407303123,0.6639195932940688,0.9876499572099613
female,0.4862412361028018,0.9934090525989128,yes,0.7495253021826176,0.45334350416904223,0.6615143965441015,0.745784827397214
female,0.23820765834102442,0.2668271378040722,yes,0.2571487565872037,0.6382578090515453,0.005521252768130286,0.7405790168138454
male,0.36708928951947073,0.4581219683493297,yes,0.7476095126381808,0.7280988791601063,0.662979895727644,0.9934795861856041
male,0.4951527868526733,0.990192699043857,yes,0.753499735426103,0.4549166320213892,0.6696240966557628,0.4910204040278181
female,0.2420245409727546,0.043060240482332306,no,0.2570805582564136,0.7204573445223649,0.6649347507960872,0.4995518837309706
male,0.36609991809908105,0.4634905949772931,yes,0.2585086081665211,0.8159605380695066,0.66710945303292,0.9979258861996105
male,0.2397265961131918,0.02597379346975394,no,0.013632636567229017,0.6381750645970347,0.3387642130737871,0.745331617069793
male,0.36537420880084615,0.26320830542531465,yes,0.25675158030124834,0.6374606070204293,0.6653152639193733,0.9858400648299619
male,0.36862416177422275,0.004862886166605685,yes,0.2566860397415942,0.8156634445677392,0.6704844858800504,0.2504497811985523
male,0.11337575065911976,0.08965825319303987,no,0.7439827145655286,0.6314211882200379,0.6637964281604184,0.7426904950252599
female,0.8649122191890758,0.9896234455321012,yes,0.9925486512624142,0.7258617763766665,0.00018218216351201244,0.004915130626450742
female,0.36703634491289117,0.9871183409031357,yes,0.013430777306917552,0.27131247167855677,0.0029043039245329194,0.74417864067585
male,0.4885688222723773,0.9924204373599774,yes,0.5017860483711916,0.7281824093433752,0.6635996850830741,0.9886166078981358
female,0.36680465000434226,0.6657978570397814,yes,0.9952270376329808,0.45019875038625,0.4962979228866059,0.9904950702508861
female,0.6186175966200883,0.992368968379425,yes,0.49986086796296036,0.8151496231385481,0.0057473401561833615,0.7440010254305508
male,0.6150082779946929,0.9891064535380152,yes,0.7493497001682474,0.8172358932655662,0.828692953641684,0.9917170654531806
female,0.1130114776686616,0.00687392816272727,no,0.7466281025640328,0.27178377434357126,0.4964372803953664,0.9898899692616385
male,0.365633383224379,0.26077666350385076,yes,0.2585567771713396,0.814894782574833,0.6594295558731811,0.5009515387239972
female,0.36998960662380265,0.9931733705253375,yes,0.503836789679555,0.6337668778307101,0.0026940085509955247,0.9891154716115167
female,0.11186545598825182,0.2641438330302747,yes,0.50450245951912,0.45437321174350165,0.007348159137998078,0.9928565945474361
female,0.4933085125298047,0.9967105389356598,yes,0.7492273643973836,0.8161621586220408,0.8289213908137854,0.7482399864570861
male,0.36336513687372973,0.2675971941878451,yes,1.0,0.8140528410567579,0.8321478053051795,0.4980705304355134
female,0.24087645444211858,0.25796980116018703,no,0.5042637486919533,0.7221453669911254,0.6691802656914396,0.9989696311680665
female,0.10810282855010234,0.09969170910992237,no,0.25959204829980365,0.8173444253696039,0.6649078330784959,0.9905438955333774
female,0.10940881886353748,0.04106908695655074,no,0.4995203546608661,0.6346732769417677,0.005542782582763556,0.9934188810670053
male,0.48863924298565564,0.9948151598799767,yes,0.7517490705036706,0.9978219574702581,0.8289035543048455,0.49731711462439
female,0.24101540063928928,0.6628438762959828,yes,0.7478524377117461,0.6347575536226612,0.008516542360283985,0.5018000610843932
male,0.24422315915862458,0.2611735791837158,yes,0.5026487702193685,0.813322048655675,0.6634368762439422,0.9915258226955286
female,0.24106951378989883,0.26181242085023604,no,0.25831797117539324,0.7252331838881089,0.4951288956592004,0.9895990289864465
female,0.49456100791640456,0.9876000635177298,yes,0.2540037605956913,0.45983489900799224,0.004822435406075187,0.49854436701592186
male,0.24048006355223295,0.0976763631497835,no,0.2563622408338573,0.6336459016579233,0.8291974265580828,0.7475497824983537
male,0.23859466536611007,0.25804699421794963,yes,0.7426217669768681,0.26749252062202344,0.005817045730175385,0.9918827994027826
male,0.11884532913739754,0.09263481060378409,no,0.7402005413046586,0.4524878941587661,0.66131053897143,0.9959440865871767
male,0.3661397195743422,0.46032740284607754,yes,0.01140434289180528,0.8136926544045412,0.8315284593973283,0.7463639110615499
female,0.3646380061141653,0.6592919603001025,yes,0.25623653614294095,0.4554917195182856,0.6609446443720373,0.9888400998222933
female,0.366236379081324,0.6675922736766449,yes,0.2603878343536392,0.6334737062147097,0.6669808385724638,0.7422457676347621
female,0.11587953513721427,0.10040640906352491,no,0.261018206212289,0.6350553112778426,0.002691578850243209,0.7432281389207261
male,0.24153967110857477,0.263279589158868,no,0.2576791495350055,0.8140246194994997,0.8309323359306213,0.4947673118149871
male,0.6171256519067253,0.9849509409137419,yes,0.7479041780486877,0.9958224029227863,0.8327867073317762,0.5026643790247862
female,0.4927447882312652,0.9850997600594548,yes,0.2531324106304479,0.45534738175041933,0.0027305477318616544,0.4992359158075488
female,0.3647813137253013,0.9920815505420352,yes,0.74782588860882,0.4476735738583236,0.33541321040979744,0.7479387409890176
female,0.36677474383280784,0.45580064497758893,yes,0.4960349975800211,0.6348614677041465,0.005780173365239616,0.9947018138221206
female,0.3670165893991918,0.4617280722754505,yes,0.7440997608043592,0.7238332915067037,0.6620244648061842,0.9894346326388552
male,0.4898414062802243,0.6598682590494327,yes,0.9949118506473267,0.99509094972759,1.0,0.7408110283292859
female,0.7438567691069612,0.9896970529959636,yes,0.5046139103524474,0.6348467699980543,0.6607034707400277,0.7480851663737019
female,0.23801038307189526,0.4657901011811904,yes,0.2575637769985121,0.8147198849676148,0.0021652351415214766,0.9902545055969583
male,0.4855795729085379,0.9976842471252899,yes,0.9913079020260156,0.9957267382291021,0.6685220517367502,0.7395299989258671
female,0.49193017948314743,0.9993545909892253,yes,0.7495527663882757,0.6364717781021848,0.00815742568305483,0.9904124831776895
male,0.11297128623710362,0.2690285407340709,yes,0.011324235765273749,0.8183715248124489,0.6613796919846469,0.74284064315167
female,0.11466012681719595,0.09438632474919835,no,0.5000109788708176,0.634811269144487,0.6554270632269933,0.4970870926803439
female,0.36151568863030115,0.6603176851191931,yes,0.5017226929609877,0.4535439357823069,0.0072465352893386625,0.9909069095514158
male,0.36226106221898535,0.10054273507738647,no,0.2572297258531113,0.9922543269161331,0.9970112725103842,0.49954592694104916
female,0.37075793835006077,0.2625048525299897,yes,0.252277565078844,0.45163296260364716,0.0032633401187621147,0.9928641875613888
female,0.48826084607057996,0.9942669280397101,yes,0.25850993001734734,0.6280400486416159,0.0058780025114224255,0.7413839476805727
male,0.36949207180504506,0.6566294929632964,yes,0.9923031037021866,0.9971075488517732,0.8299520169008516,0.9958411186281755
male,0.11658313786766294,0.09356966533659743,no,0.2565294808268461,0.7231465252207289,0.6665161167117736,0.7476790791486745
male,0.1110592844538899,0.09840765948604503,no,0.5092210155293967,0.8161395152933933,0.5018390481650102,0.9937828718334989
female,0.10985564073775167,0.10073737090985595,yes,0.2528351653245071,0.4571562407790998,0.4986533974738592,0.995850357105325
female,0.11511452808733402,0.26046063440749156,yes,0.7483652925081982,0.4581673335370312,0.3308613973465169,0.7429629948376957
male,0.1156109034918753,0.09360445510563001,no,0.50055819917688,0.6341693221585126,0.3392912925284145,0.9911528311279252
female,0.23844482475309592,0.4622825734709967,yes,0.25668479097740404,0.6320382410751463,0.16293086229164386,0.9927149873025114
female,0.2376334991735498,0.46756533297480324,yes,0.7492996933869875,0.7245446839344226,0.0033967492000457067,0.7472752354718534
female,0.24155607373892263,0.464965048358899,yes,0.2570272490655068,0.27197940386213093,0.6722291643024338,0.002218980374305596
female,0.2412222062835928,0.09327201491841874,no,0.2528645682606403,0.634548041909406,0.3328137740145998,0.9925154139752872
female,0.4905711259979706,0.9950976674425082,no,0.7448350833530881,0.2757550404968453,0.4984533315747788,0.24721414591605753
male,0.11348785772500758,0.0,no,0.9913611365411481,0.6356379541743497,0.49973226390673386,0.7369001188069991
male,0.4881543873401677,0.9952155285783123,yes,0.9985599332978481,0.997808082024907,0.8319990918165827,0.9897821345847291
female,0.6182315525785215,0.6577151068867134,yes,0.7531472136084147,0.8157959060646537,0.8303864327815157,0.7470355453751971
female,0.2371099165675623,0.09955067376686119,no,0.2549304512750832,0.7223252168972257,0.33624247749765057,0.2525064220953297
female,0.11372552686339488,0.09734359387023263,no,0.5043449901104362,0.7238057073510124,0.669106498218736,0.9831816909684887
female,0.11651518530677829,0.09982659210125218,no,0.2545222246599711,0.632734770154732,0.6620201073692537,0.9964221188632281
male,0.11305326336804422,0.04743001734859314,yes,0.5047099745940972,0.45371020994983746,0.17039388928536706,0.7432012179377334
male,0.7453346846165124,0.9919711596478186,yes,0.7475526597387234,0.7229711980069068,0.828993914142744,0.9935956225643534
female,0.6160215512888015,0.9940942611637167,yes,0.5088272404794145,0.8164488689814374,0.8276631638570385,0.7439257639915963
female,0.242017436778466,0.26482286894966833,no,0.5060200754893327,0.6292522421205772,0.6617673496680003,0.7462937416819785
male,0.23487544603026134,0.26591223641505074,no,0.5063224797796684,0.994766163171272,0.8290861995564074,0.5014504444020332
female,0.49121972479251497,0.990635551046987,yes,0.746449536051374,0.8129748636401944,0.663598110848537,0.4989582972211868
female,0.11334299360558131,0.010998511172605207,no,0.26034449645870894,0.6361319748284652,0.8308592601990983,0.4926994181311545
female,0.36231527080334525,0.9938403488090505,yes,0.7481106924083929,0.27064558155591734,0.33463907769992285,0.745550405240691
female,0.23705691782921756,0.454275944921262,yes,0.2586855195472504,0.6318000868902446,0.004962928620086793,0.24919596903080923
male,0.3637447112001053,0.09481325944541735,no,0.26091131197502926,0.8151832569178424,0.8306577767183836,0.992189027518523
female,0.11850196336624708,0.04522613153063544,no,0.9940076985802306,0.8177173581351079,0.006668667267839323,0.9896388760827473
female,0.23845363403708097,0.4668742177003307,yes,0.2591152490789327,0.276982861507601,0.009547344926402274,0.2507542972945723
female,0.2410879185406194,0.46989911957455077,yes,0.25606892873199805,0.4550762981719111,0.49503668307025284,0.24981032628000785
female,0.36316912884559804,0.9900890826324156,yes,0.504264092786919,0.8161693886526985,0.6696664120167877,0.7430104377885212
female,0.1176117492445542,0.2660204506407203,no,0.5034632660232131,0.45672332950525873,0.006910265290977852,0.743941367785131
male,0.4898542435972101,0.9843802720025092,no,0.7491257015613526,0.9971421544112266,0.827906060006472,0.9901469321536289
female,0.3669025231897066,0.6533332485410527,yes,0.7508540098022287,0.4504592841612717,0.011943322922846583,0.7447680574225336
female,0.36559327528694596,0.9917788573924652,yes,0.993762272080126,0.8170616020632048,0.8267020200355434,0.7415283570684422
male,0.36489172838686457,0.25884512530858367,no,0.016725714066733538,0.9976875779542537,0.8257396939681825,0.9889010999713588
female,0.23764698891685687,0.4647921944154262,yes,0.7420417641306233,0.8152548558893199,0.8257472859098339,0.9945621302132099
male,0.24318644745705742,0.4580456940403694,no,0.7500530989662021,0.27279091181384685,0.5040809428554596,0.49726572367206734
female,0.7440137424420038,0.989328222650054,yes,0.49886025175134086,0.7245015355898797,0.8280085565631526,0.9897021849379453
female,0.4930469744637793,0.9928614934346979,yes,0.5049857326741973,0.45149966477811965,0.004631234781392435,0.7454473340449868
male,0.1123954365119686,0.2598555820350519,yes,0.5041803736536205,0.003198574433787682,0.011340276828428086,0.7419088278048461
male,0.8669555232736578,0.9955259912681167,yes,0.7502175870077861,0.4510141523764041,0.8274777104103797,0.25091552383901294
female,0.1174182366070865,0.0022413685970735318,no,0.7526081547702619,0.45281826212339504,0.49941612437893723,0.9893655018230916
female,0.2420011302752466,0.26450655502880727,no,0.7470928536617433,0.4515827700488052,0.6658749004726422,0.7451557863358099
female,0.1142540759117483,0.259945601992456,no,0.7444510281299632,0.7270138485856977,0.6694514775448005,0.9932116224348486
male,0.6191500435553438,0.9991809513564837,yes,0.7467016772157414,0.9985629698870339,0.834233210416442,0.4926795243283133
female,0.36764051567303324,0.261696218153179,yes,0.5024549728618758,0.7217937629590222,0.6658522528456278,0.4969192273303421
male,0.11658241712220407,0.04613068732483828,no,0.25837799723300514,0.4530553471607067,0.49930763048429705,0.5013046944200156
female,0.7438846323861196,0.9906688542379961,yes,0.2552532288349443,0.4536190305372948,0.6631727155278483,0.99059317779075
female,0.0009233676676779767,0.04868518547869997,no,0.2601455643025584,0.8152212881042044,0.668773995766728,0.7459242060577029
male,0.24214650102131363,0.2569032732586433,no,0.751769275301583,0.8124631182357088,0.8273474581310151,0.7474232774578444
male,0.4932887414235432,0.6593561625428889,yes,0.2583793256526341,0.8154457947161521,0.8250717787233551,0.7489600908925174
male,0.2404969834067182,0.6566314929830386,yes,0.7514545914142763,0.9938899267564266,0.8296841160828945,0.7424965879148094
female,0.2422034648464335,0.4616627811233639,yes,0.7486525689357149,0.7193670836862808,0.005004647850482186,0.7458544024475834
male,0.2402754683774384,0.46261645140594626,yes,0.2580598011266938,0.9998601211069654,0.6668474178308668,0.7445080196252283
female,0.23951317793794558,0.6644740360076486,yes,0.25511623172078113,0.6343990723408425,0.003677203857792549,0.9925373380716294
male,0.11520467702974468,0.05083811115982508,yes,0.49714003831450493,0.7246057260688711,0.5000497147957563,0.9923065562330631
female,0.24393489298332427,0.2614912321459194,yes,0.2551947395147727,0.8147377129466581,0.836214119511448,0.008133510085828716
male,0.24187345599961807,0.0956808295719837,yes,0.7468241491616702,0.8141773183564359,0.825338523900575,0.9917816748018984
male,0.11409678889580044,0.26401619090599004,yes,0.01458661609782999,0.45390201924285145,0.6660251886466587,0.7441583275270243
female,0.11391657947120926,0.026951326365069573,no,0.752517743623209,0.45526779126955874,0.669611220923537,0.9907575276168723
male,0.6154648568352677,0.9913796136908511,yes,0.7447887958683144,0.9959732907361508,0.4983555603461779,0.9900232429274871
female,0.24263338230068732,0.4628264234280462,yes,0.7504968786960978,0.45601066824562075,0.33730275715005564,0.24552703722495203
female,0.36331788158880907,0.09280570077393244,no,0.25394217165227095,0.7264015157130003,0.663529148200134,0.9931156392423794
male,0.49096778833690236,0.9984531578044703,no,0.7525716994914946,0.9987998443255867,0.8308463494891234,0.992984344364932
female,0.2431579841827819,0.25710049428294435,yes,0.7482662552201951,0.2705654486297121,0.005249372312199019,0.9912069554634453
male,0.36881816511037135,0.9973377329753058,yes,0.507244298302969,0.45583559513521765,0.833783277251767,0.49530308717518934
male,0.3647161934908618,0.6542592381737348,yes,0.4999867666797788,0.4521973133042835,0.6689198481071625,0.9936863042892152
female,0.24141273769675897,0.4565322835235387,yes,0.2605412093528996,0.45144611951255886,0.0074881330862894835,0.24686390966254027
female,0.1110556208813821,0.4623875767192567,yes,0.010358689692244544,0.4538539085765637,0.3356135977929524,0.9926192353421497
female,0.4976747656542049,0.46084112997308263,yes,0.750805621149774,0.8111967302426307,0.6615399464415488,0.99413458888991
male,0.112514634603332,0.2609817714620903,yes,0.7506268766525559,0.4545670781457559,0.8304154166890484,0.7486777974776749
male,0.3629839885481717,0.6645771338018721,yes,0.750187000154427,0.9968029177363332,0.4943817615380006,0.9888162523694848
male,0.23696257987120595,0.0974042971367577,yes,0.25857163926368343,0.6328539953147297,0.16649811890642421,0.7427220341745095
male,0.24096777314224682,0.2551112921931155,no,0.2613326957026595,0.8173303862683051,0.5021398946561308,0.9903201531276511
male,0.6170188584971307,0.9964786247808565,no,0.2576023490081315,0.9953874774056887,0.8313419148799642,0.7432540099336992
male,0.36684236866611897,0.2627850768644773,yes,0.01081635999720762,0.8141961663010081,0.8249543704418737,0.7415545986289945
female,0.3701172519316903,0.9939218135180262,yes,0.7459779412636142,0.8140501675458603,0.005022315938102373,0.7460063168643477
female,0.8670095747436765,0.4616675821249762,yes,0.2589816767070652,0.9944779224997301,0.8287052990328132,0.25177091164969423
male,0.1134340727696691,0.09818950302114253,no,0.258470368130193,0.8127868093219469,0.6640204891418251,0.4972155795197484
male,0.2414139945939079,0.26233668144822864,yes,0.5027268019632282,0.7194511646401923,0.6635149588981007,0.7432981704056081
female,0.8709108708436261,0.9987538304573856,yes,0.7501508732599518,0.450214117449384,0.0032009476090617273,0.49854810013684403
male,0.36549282232044333,0.9922439712676699,yes,0.019740699597734473,0.6303714326239788,0.6643033591867552,0.9895775853943818
female,0.24044429350202723,0.2635060174512544,no,0.7476121000305064,0.8123857755494276,0.6598703380341308,0.7468749758895872
male,0.36631814916515415,0.2651274909925938,yes,0.25127962690455374,0.6310779406054555,0.8270549020293055,0.741953999040459
female,0.24031606351095525,0.0949023496649361,no,0.25542988269394284,0.8182293159951858,0.832763050631166,0.9966563254925007
female,0.2398625578053486,0.2575807606301599,yes,0.011332825608341063,0.6325094052243215,0.6687263955944778,0.9921682323570982
male,0.2410009567721505,0.26274145546562844,yes,0.7452658886188955,0.45559622602450267,0.6607788746710316,0.7459749546226508
male,0.3682619830961078,0.4627920826542698,no,0.7430449509054019,0.9919643489874349,0.8338526376147486,0.7456847810496079
